atr_percentile,be_armed,close_mode,direction,dxy_trend,ees_buy_band,ees_buy_score,ees_sell_band,ees_sell_score,entry_price,exit_price,geo,grade,kill_zone_active,killswitch_daily_pnl_at_decision,killswitch_pnl_recalibrated,miners_available,momentum_alignment,momentum_consensus,mtfa,of,r_multiple,real_pnl_mt5,reason,risk_usd,row_kind,score,session,sl,smc,strategy,symbol,ticket,tp,trailing_active,ts_broker,ts_utc
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,OVERLAP,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 18:16:51.430540+00:00,2026-07-08 15:16:51.430540+00:00
,,,SELL,,,,,,,,61.73,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.43,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:19:07.754655+00:00,2026-07-08 15:19:07.754655+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,OVERLAP,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 18:20:26.072628+00:00,2026-07-08 15:20:26.072628+00:00
,,,SELL,,,,,,,,54.75,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.69,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:22:26.104903+00:00,2026-07-08 15:22:26.104903+00:00
,,,SELL,,,,,,,,56.12,C,,,,,,,50.0,93.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,64.43,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:22:56.079506+00:00,2026-07-08 15:22:56.079506+00:00
,,,SELL,,,,,,,,55.8,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.2,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:23:26.509919+00:00,2026-07-08 15:23:26.509919+00:00
,,,SELL,,,,SAIN,25.2,,,42.4,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.6,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:23:41.188300+00:00,2026-07-08 15:23:41.188300+00:00
,,,SELL,,,,,,,,56.39,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.35,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:23:58.266335+00:00,2026-07-08 15:23:58.266335+00:00
,,,SELL,,,,SAIN,25.2,,,42.83,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.71,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:24:13.015151+00:00,2026-07-08 15:24:13.015151+00:00
,,,SELL,,,,,,,,56.02,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.26,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:24:29.693999+00:00,2026-07-08 15:24:29.693999+00:00
,,,SELL,,,,SAIN,25.2,,,43.8,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.45,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:24:47.892014+00:00,2026-07-08 15:24:47.892014+00:00
,,,SELL,,,,,,,,56.48,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.37,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:25:05.787715+00:00,2026-07-08 15:25:05.787715+00:00
,,,SELL,,,,SAIN,39.1,,,40.34,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.34,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:25:20.841136+00:00,2026-07-08 15:25:20.841136+00:00
,,,SELL,,,,SAIN,39.1,,,50.54,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.38,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:25:56.380324+00:00,2026-07-08 15:25:56.380324+00:00
,,,SELL,,,,SAIN,39.1,,,51.41,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.1,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:26:30.489636+00:00,2026-07-08 15:26:30.489636+00:00
,,,SELL,,,,SAIN,39.1,,,51.11,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.03,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:27:02.546136+00:00,2026-07-08 15:27:02.546136+00:00
,,,SELL,,,,PRUDENCE,40.0,,,63.37,B,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.09,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:31:16.926313+00:00,2026-07-08 15:31:16.926313+00:00
,,,SELL,,,,SAIN,30.3,,,47.63,C,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.91,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:31:32.864783+00:00,2026-07-08 15:31:32.864783+00:00
,,,SELL,,,,PRUDENCE,40.0,,,64.33,B,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.33,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:31:52.386331+00:00,2026-07-08 15:31:52.386331+00:00
,,,SELL,,,,SAIN,30.3,,,47.36,C,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.84,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:32:07.465378+00:00,2026-07-08 15:32:07.465378+00:00
,,,SELL,,,,PRUDENCE,40.0,,,63.04,B,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.01,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:32:30.382201+00:00,2026-07-08 15:32:30.382201+00:00
,,,SELL,,,,PRUDENCE,40.0,,,64.43,B,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.36,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:33:07.056051+00:00,2026-07-08 15:33:07.056051+00:00
,,,SELL,,,,PRUDENCE,40.0,,,63.41,B,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.1,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:33:46.615731+00:00,2026-07-08 15:33:46.615731+00:00
,,,SELL,,,,PRUDENCE,40.0,,,63.18,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.8,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:34:26.649494+00:00,2026-07-08 15:34:26.649494+00:00
,,,SELL,,,,PRUDENCE,40.0,,,62.86,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.72,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 18:35:05.746662+00:00,2026-07-08 15:35:05.746662+00:00
,,,SELL,,,,SAIN,31.2,,,48.14,B,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.53,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:43:12.114473+00:00,2026-07-08 15:43:12.114473+00:00
,,,SELL,,,,SAIN,31.2,,,47.72,C,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.93,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:43:53.403759+00:00,2026-07-08 15:43:53.403759+00:00
,,,SELL,,,,SAIN,31.2,,,47.9,C,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.98,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:44:32.100917+00:00,2026-07-08 15:44:32.100917+00:00
,,,SELL,,,,SAIN,31.2,,,47.67,C,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.92,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:45:11.565576+00:00,2026-07-08 15:45:11.565576+00:00
,,,SELL,,SAIN,5.0,SAIN,30.2,,,35.87,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.97,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:53:24.625913+00:00,2026-07-08 15:53:24.625913+00:00
,,,SELL,,SAIN,10.2,SAIN,30.7,,,34.72,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.18,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:57:09.197791+00:00,2026-07-08 15:57:09.197791+00:00
,,,SELL,,SAIN,10.2,SAIN,30.7,,,34.76,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.69,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:57:34.627793+00:00,2026-07-08 15:57:34.627793+00:00
,,,SELL,,SAIN,10.2,SAIN,30.7,,,34.9,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.73,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:58:00.044309+00:00,2026-07-08 15:58:00.044309+00:00
,,,SELL,,SAIN,10.2,SAIN,30.7,,,34.83,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.71,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:58:28.092316+00:00,2026-07-08 15:58:28.092316+00:00
,,,SELL,,SAIN,10.2,SAIN,30.7,,,60.34,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.09,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 18:58:54.417673+00:00,2026-07-08 15:58:54.417673+00:00
,,,BUY,,SAIN,30.5,,,,,37.06,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.52,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:10:09.645815+00:00,2026-07-08 16:10:09.645815+00:00
,,,BUY,,SAIN,30.5,,,,,37.58,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.64,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:10:30.780518+00:00,2026-07-08 16:10:30.780518+00:00
,,,BUY,,SAIN,30.5,,,,,37.68,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.17,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:10:54.676902+00:00,2026-07-08 16:10:54.676902+00:00
,,,BUY,,SAIN,30.5,,,,,38.89,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.47,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:11:17.180444+00:00,2026-07-08 16:11:17.180444+00:00
,,,BUY,,SAIN,30.5,,,,,38.55,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.89,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:11:41.090900+00:00,2026-07-08 16:11:41.090900+00:00
,,,BUY,,SAIN,30.5,,,,,37.76,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.69,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:12:03.216134+00:00,2026-07-08 16:12:03.216134+00:00
,,,BUY,,SAIN,30.5,,,,,37.91,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.73,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:12:25.466207+00:00,2026-07-08 16:12:25.466207+00:00
,,,BUY,,SAIN,30.5,,,,,37.54,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.63,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:12:48.280564+00:00,2026-07-08 16:12:48.280564+00:00
,,,BUY,,SAIN,30.5,,,,,38.24,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.56,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:13:10.251182+00:00,2026-07-08 16:13:10.251182+00:00
,,,BUY,,SAIN,30.5,,,,,38.97,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.74,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:13:32.531494+00:00,2026-07-08 16:13:32.531494+00:00
,,,BUY,,SAIN,30.5,,,,,37.92,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.48,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:13:53.327103+00:00,2026-07-08 16:13:53.327103+00:00
,,,BUY,,SAIN,30.5,,,,,37.52,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.38,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:14:14.770986+00:00,2026-07-08 16:14:14.770986+00:00
,,,BUY,,SAIN,30.5,,,,,37.87,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.47,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:14:36.534844+00:00,2026-07-08 16:14:36.534844+00:00
,,,SELL,,,,SAIN,23.3,,,48.47,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.62,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:15:44.015506+00:00,2026-07-08 16:15:44.015506+00:00
,,,SELL,,,,SAIN,23.3,,,48.52,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.63,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:16:10.527379+00:00,2026-07-08 16:16:10.527379+00:00
,,,SELL,,,,SAIN,23.3,,,48.54,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.63,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:16:37.390927+00:00,2026-07-08 16:16:37.390927+00:00
,,,SELL,,,,SAIN,23.3,,,33.27,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,58.82,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:17:00.956118+00:00,2026-07-08 16:17:00.956118+00:00
,,,SELL,,,,SAIN,23.3,,,48.91,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.73,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:17:25.946145+00:00,2026-07-08 16:17:25.946145+00:00
,,,BUY,,SAIN,20.7,,,,,50.04,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.01,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:17:47.462022+00:00,2026-07-08 16:17:47.462022+00:00
,,,BUY,,SAIN,20.7,,,,,36.09,C,,,,,,,50.0,93.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.67,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:18:10.801527+00:00,2026-07-08 16:18:10.801527+00:00
,,,BUY,,SAIN,20.7,,,,,36.05,C,,,,,,,50.0,93.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.66,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:18:37.702467+00:00,2026-07-08 16:18:37.702467+00:00
,,,BUY,,SAIN,20.7,,,,,50.18,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.8,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:19:04.388803+00:00,2026-07-08 16:19:04.388803+00:00
,,,BUY,,SAIN,20.7,,,,,50.31,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.83,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:19:27.927905+00:00,2026-07-08 16:19:27.927905+00:00
,,,BUY,,SAIN,20.7,,,,,50.67,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.92,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:19:52.307731+00:00,2026-07-08 16:19:52.307731+00:00
,,,BUY,,SAIN,29.9,,,,,49.13,C,,,,,,,50.0,93.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.93,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:21:09.241246+00:00,2026-07-08 16:21:09.241246+00:00
,,,BUY,,SAIN,29.9,,,,,48.81,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.2,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:22:24.280474+00:00,2026-07-08 16:22:24.280474+00:00
,,,BUY,,SAIN,22.3,,,,,50.32,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.83,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:27:17.425480+00:00,2026-07-08 16:27:17.425480+00:00
,,,BUY,,SAIN,22.3,,,,,36.04,C,,,,,,,50.0,93.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.66,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:27:42.924697+00:00,2026-07-08 16:27:42.924697+00:00
,,,BUY,,SAIN,22.3,,,,,38.56,C,,,,,,,50.0,93.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.04,OVERLAP,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:28:07.854545+00:00,2026-07-08 16:28:07.854545+00:00
,,,BUY,,SAIN,22.3,,,,,37.7,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,58.67,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:28:59.597431+00:00,2026-07-08 16:28:59.597431+00:00
,,,BUY,,SAIN,22.3,,,,,51.96,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.24,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:29:25.002769+00:00,2026-07-08 16:29:25.002769+00:00
,,,BUY,,SAIN,22.3,,,,,37.99,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,58.75,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:29:50.802246+00:00,2026-07-08 16:29:50.802246+00:00
,,,SELL,,,,SAIN,3.7,,,53.8,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.7,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:30:18.054929+00:00,2026-07-08 16:30:18.054929+00:00
,,,SELL,,,,SAIN,3.7,,,54.38,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.84,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:30:46.436526+00:00,2026-07-08 16:30:46.436526+00:00
,,,BUY,,,,,,,,41.65,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.16,OVERLAP,,65.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:31:14.403546+00:00,2026-07-08 16:31:14.403546+00:00
,,,BUY,,,,,,,,42.86,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.97,OVERLAP,,65.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:31:42.211333+00:00,2026-07-08 16:31:42.211333+00:00
,,,BUY,,,,,,,,41.93,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.23,OVERLAP,,65.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:32:21.769862+00:00,2026-07-08 16:32:21.769862+00:00
,,,BUY,,,,,,,,41.54,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.63,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:32:49.137285+00:00,2026-07-08 16:32:49.137285+00:00
,,,BUY,,,,,,,,40.72,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.43,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:33:17.042410+00:00,2026-07-08 16:33:17.042410+00:00
,,,SELL,,,,SAIN,3.7,,,40.55,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.39,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:33:46.074119+00:00,2026-07-08 16:33:46.074119+00:00
,,,BUY,,,,,,,,40.69,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.42,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:34:15.877490+00:00,2026-07-08 16:34:15.877490+00:00
,,,SELL,,,,SAIN,3.7,,,40.08,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.27,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:34:42.795901+00:00,2026-07-08 16:34:42.795901+00:00
,,,BUY,,SAIN,31.6,,,,,47.84,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.46,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:35:41.146318+00:00,2026-07-08 16:35:41.146318+00:00
,,,SELL,,,,SAIN,5.0,,,44.06,C,,,,,,,50.0,93.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.66,OVERLAP,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:36:41.030466+00:00,2026-07-08 16:36:41.030466+00:00
,,,SELL,,,,SAIN,5.0,,,44.47,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.62,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:37:14.420694+00:00,2026-07-08 16:37:14.420694+00:00
,,,SELL,,,,SAIN,5.0,,,44.16,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.54,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:37:50.738282+00:00,2026-07-08 16:37:50.738282+00:00
,,,SELL,,,,SAIN,5.0,,,44.95,C,,,,,,,50.0,85.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.74,OVERLAP,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 19:38:27.458490+00:00,2026-07-08 16:38:27.458490+00:00
