big_setup_direction_bias,big_setup_grade,big_setup_is_discount,big_setup_is_premium,big_setup_missing_data,big_setup_reason,big_setup_risk_ok,big_setup_safety_ok,big_setup_score,big_setup_status,big_setup_tags,big_setup_time_ok,closed_at,day_of_week,direction,entry,entry_signal_time,exit_price,exit_reason,local_hour,opened_at,pnl_money,pnl_r,result,risk_reward,safety_guard_action,safety_guard_is_weekend,safety_guard_local_hour,safety_guard_reason,safety_guard_rules_triggered,safety_guard_status,safety_guard_timezone,session,signal_before_guard,sl,spread,strategy,symbol,tp
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T06:25:00+00:00,TUESDAY,SELL,4803.56,2026-04-21T05:30:00+00:00,4793.91296,TP_HIT,7,2026-04-21T05:35:00+00:00,101.047445,2.020949,WIN,2.020949,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,4808.33352,20.0,BREAKOUT_RETEST,GOLD#,4793.91296
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T07:30:00+00:00,TUESDAY,SELL,4800.55,2026-04-21T06:10:00+00:00,4790.96886,TP_HIT,8,2026-04-21T06:15:00+00:00,75.198452,1.503969,WIN,1.503969,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,4806.92057,20.0,BREAKOUT_RETEST,GOLD#,4790.96886
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T09:10:00+00:00,TUESDAY,SELL,4782.65,2026-04-21T09:00:00+00:00,4787.97928571,SL_HIT,10,2026-04-21T09:05:00+00:00,-50.0,-1.0,LOSS,1.814234,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,4787.97928571,20.0,BREAKOUT_RETEST,GOLD#,4772.98142857
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T14:05:00+00:00,TUESDAY,BUY,4790.02,2026-04-21T13:50:00+00:00,4784.83998,SL_HIT,15,2026-04-21T13:55:00+00:00,-50.0,-1.0,LOSS,1.849421,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,4784.83998,20.0,BREAKOUT_RETEST,GOLD#,4799.60004
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T14:30:00+00:00,TUESDAY,SELL,4780.27,2026-04-21T14:05:00+00:00,4785.52024,SL_HIT,15,2026-04-21T14:10:00+00:00,-50.0,-1.0,LOSS,1.826675,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,4785.52024,20.0,BREAKOUT_RETEST,GOLD#,4770.67952
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T15:15:00+00:00,TUESDAY,BUY,4795.9,2026-04-21T14:45:00+00:00,4790.10413,SL_HIT,16,2026-04-21T14:50:00+00:00,-50.0,-1.0,LOSS,1.649751,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,BUY,4790.10413,20.0,BREAKOUT_RETEST,GOLD#,4805.46174
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T16:25:00+00:00,TUESDAY,SELL,4765.3,2026-04-21T16:10:00+00:00,4773.98,SL_HIT,17,2026-04-21T16:15:00+00:00,-50.0,-1.0,LOSS,1.77765,ALLOW_PAPER_OPEN,False,17,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4773.98,20.0,BREAKOUT_RETEST,GOLD#,4749.87
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T17:40:00+00:00,TUESDAY,SELL,4761.57,2026-04-21T17:35:00+00:00,4745.52428571,TP_HIT,18,2026-04-21T17:40:00+00:00,100.564061,2.011281,WIN,2.011281,ALLOW_PAPER_OPEN,False,18,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4769.54785714,20.0,BREAKOUT_RETEST,GOLD#,4745.52428571
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T20:40:00+00:00,TUESDAY,SELL,4706.29,2026-04-21T20:10:00+00:00,4714.63214286,SL_HIT,21,2026-04-21T20:15:00+00:00,-50.0,-1.0,LOSS,1.701516,ALLOW_PAPER_OPEN,False,21,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4714.63214286,20.0,BREAKOUT_RETEST,GOLD#,4692.09571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T20:35:00+00:00,TUESDAY,SELL,4700.94,2026-04-21T20:15:00+00:00,4708.28142857,SL_HIT,21,2026-04-21T20:20:00+00:00,-50.0,-1.0,LOSS,1.978206,ALLOW_PAPER_OPEN,False,21,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4708.28142857,20.0,BREAKOUT_RETEST,GOLD#,4686.41714286
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-21T21:50:00+00:00,TUESDAY,SELL,4695.93,2026-04-21T21:15:00+00:00,4704.54928571,SL_HIT,22,2026-04-21T21:20:00+00:00,-50.0,-1.0,LOSS,1.777244,ALLOW_PAPER_OPEN,False,22,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4704.54928571,20.0,BREAKOUT_RETEST,GOLD#,4680.61142857
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-22T02:45:00+00:00,WEDNESDAY,BUY,4717.01,2026-04-21T23:50:00+00:00,4734.85857143,TP_HIT,3,2026-04-21T23:55:00+00:00,82.599498,1.65199,WIN,1.65199,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,4706.20571429,27.0,BREAKOUT_RETEST,GOLD#,4734.85857143
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-22T04:20:00+00:00,WEDNESDAY,BUY,4739.06,2026-04-22T02:50:00+00:00,4748.56818,TP_HIT,5,2026-04-22T02:55:00+00:00,88.876613,1.777532,WIN,1.777532,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,4733.71091,24.0,BREAKOUT_RETEST,GOLD#,4748.56818
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T06:25:00+00:00,WEDNESDAY,BUY,4751.43,2026-04-22T04:35:00+00:00,4761.40857143,TP_HIT,7,2026-04-22T04:40:00+00:00,80.222809,1.604456,WIN,1.604456,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,4745.21071429,20.0,BREAKOUT_RETEST,GOLD#,4761.40857143
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T08:15:00+00:00,WEDNESDAY,BUY,4755.63,2026-04-22T05:10:00+00:00,4765.13124,TP_HIT,9,2026-04-22T05:15:00+00:00,82.395649,1.647913,WIN,1.647913,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,4749.86438,20.0,BREAKOUT_RETEST,GOLD#,4765.13124
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T05:45:00+00:00,WEDNESDAY,BUY,4757.56,2026-04-22T05:15:00+00:00,4751.32239,SL_HIT,6,2026-04-22T05:20:00+00:00,-50.0,-1.0,LOSS,1.533475,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,4751.32239,20.0,BREAKOUT_RETEST,GOLD#,4767.12522
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T07:35:00+00:00,WEDNESDAY,BUY,4758.97,2026-04-22T06:00:00+00:00,4753.97102,SL_HIT,8,2026-04-22T06:05:00+00:00,-50.0,-1.0,LOSS,1.905981,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,4753.97102,20.0,BREAKOUT_RETEST,GOLD#,4768.49796
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T07:35:00+00:00,WEDNESDAY,BUY,4759.47,2026-04-22T06:05:00+00:00,4754.41054,SL_HIT,8,2026-04-22T06:10:00+00:00,-50.0,-1.0,LOSS,1.879434,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,4754.41054,20.0,BREAKOUT_RETEST,GOLD#,4768.97892
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T13:00:00+00:00,WEDNESDAY,SELL,4760.25,2026-04-22T10:50:00+00:00,4750.73948,TP_HIT,14,2026-04-22T10:55:00+00:00,96.060813,1.921216,WIN,1.921216,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,4765.20026,20.0,BREAKOUT_RETEST,GOLD#,4750.73948
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T13:00:00+00:00,WEDNESDAY,SELL,4759.49,2026-04-22T11:00:00+00:00,4749.8812,TP_HIT,14,2026-04-22T11:05:00+00:00,98.665133,1.973303,WIN,1.973303,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,4764.3594,20.0,BREAKOUT_RETEST,GOLD#,4749.8812
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T13:00:00+00:00,WEDNESDAY,SELL,4757.99,2026-04-22T11:10:00+00:00,4748.46404,TP_HIT,14,2026-04-22T11:15:00+00:00,87.106756,1.742135,WIN,1.742135,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,4763.45798,20.0,BREAKOUT_RETEST,GOLD#,4748.46404
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T12:05:00+00:00,WEDNESDAY,SELL,4754.71,2026-04-22T11:20:00+00:00,4761.00469,SL_HIT,13,2026-04-22T11:25:00+00:00,-50.0,-1.0,LOSS,1.513876,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4761.00469,20.0,BREAKOUT_RETEST,GOLD#,4745.18062
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T12:00:00+00:00,WEDNESDAY,SELL,4754.17,2026-04-22T11:25:00+00:00,4759.01416,SL_HIT,13,2026-04-22T11:30:00+00:00,-50.0,-1.0,LOSS,1.964906,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4759.01416,20.0,BREAKOUT_RETEST,GOLD#,4744.65168
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T12:00:00+00:00,WEDNESDAY,SELL,4752.84,2026-04-22T11:30:00+00:00,4758.84288,SL_HIT,13,2026-04-22T11:35:00+00:00,-50.0,-1.0,LOSS,1.57687,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4758.84288,20.0,BREAKOUT_RETEST,GOLD#,4743.37424
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T15:25:00+00:00,WEDNESDAY,SELL,4747.71,2026-04-22T15:15:00+00:00,4752.59773,SL_HIT,16,2026-04-22T15:20:00+00:00,-50.0,-1.0,LOSS,1.938622,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,SELL,4752.59773,20.0,BREAKOUT_RETEST,GOLD#,4738.23454
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T16:15:00+00:00,WEDNESDAY,SELL,4746.76,2026-04-22T15:40:00+00:00,4736.49571429,TP_HIT,17,2026-04-22T15:45:00+00:00,94.303714,1.886074,WIN,1.886074,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4752.20214286,20.0,BREAKOUT_RETEST,GOLD#,4736.49571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-22T16:35:00+00:00,WEDNESDAY,SELL,4744.14,2026-04-22T15:45:00+00:00,4750.96428571,SL_HIT,17,2026-04-22T15:50:00+00:00,-50.0,-1.0,LOSS,1.544275,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4750.96428571,20.0,BREAKOUT_RETEST,GOLD#,4733.60142857
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-22T16:05:00+00:00,WEDNESDAY,SELL,4741.46,2026-04-22T16:00:00+00:00,4748.05428571,SL_HIT,17,2026-04-22T16:05:00+00:00,-50.0,-1.0,LOSS,1.576906,ALLOW_PAPER_OPEN,False,17,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4748.05428571,20.0,BREAKOUT_RETEST,GOLD#,4731.06142857
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-22T21:45:00+00:00,WEDNESDAY,SELL,4736.06,2026-04-22T17:30:00+00:00,4743.49071429,SL_HIT,22,2026-04-22T17:35:00+00:00,-50.0,-1.0,LOSS,1.943478,ALLOW_PAPER_OPEN,False,18,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4743.49071429,20.0,BREAKOUT_RETEST,GOLD#,4721.61857143
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-22T20:00:00+00:00,WEDNESDAY,SELL,4727.92,2026-04-22T18:35:00+00:00,4736.04714286,SL_HIT,21,2026-04-22T18:40:00+00:00,-50.0,-1.0,LOSS,1.509053,ALLOW_PAPER_OPEN,False,19,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4736.04714286,20.0,BREAKOUT_RETEST,GOLD#,4715.65571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-22T19:35:00+00:00,WEDNESDAY,SELL,4724.89,2026-04-22T19:15:00+00:00,4729.73714286,SL_HIT,20,2026-04-22T19:20:00+00:00,-50.0,-1.0,LOSS,1.964928,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4729.73714286,20.0,BREAKOUT_RETEST,GOLD#,4715.36571429
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-22T21:20:00+00:00,WEDNESDAY,BUY,4736.5,2026-04-22T20:05:00+00:00,4731.51358,SL_HIT,22,2026-04-22T20:10:00+00:00,-50.0,-1.0,LOSS,1.883684,ALLOW_PAPER_OPEN,False,21,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,4731.51358,20.0,BREAKOUT_RETEST,GOLD#,4745.89284
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-23T03:00:00+00:00,THURSDAY,SELL,4732.9,2026-04-23T01:25:00+00:00,4723.3344,TP_HIT,4,2026-04-23T01:30:00+00:00,77.356537,1.547131,WIN,1.547131,ALLOW_PAPER_OPEN,False,2,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,4739.0828,27.0,BREAKOUT_RETEST,GOLD#,4723.3344
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-23T03:05:00+00:00,THURSDAY,SELL,4729.74,2026-04-23T01:40:00+00:00,4720.31046,TP_HIT,4,2026-04-23T01:45:00+00:00,91.022767,1.820455,WIN,1.820455,ALLOW_PAPER_OPEN,False,2,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,4734.91977,25.0,BREAKOUT_RETEST,GOLD#,4720.31046
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-23T03:05:00+00:00,THURSDAY,SELL,4724.35,2026-04-23T02:00:00+00:00,4714.92126,TP_HIT,4,2026-04-23T02:05:00+00:00,78.125306,1.562506,WIN,1.562506,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,4730.38437,26.0,BREAKOUT_RETEST,GOLD#,4714.92126
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-23T05:10:00+00:00,THURSDAY,SELL,4720.6,2026-04-23T05:00:00+00:00,4708.64285714,TP_HIT,6,2026-04-23T05:05:00+00:00,77.55745,1.551149,WIN,1.551149,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4728.30857143,23.0,BREAKOUT_RETEST,GOLD#,4708.64285714
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-23T06:00:00+00:00,THURSDAY,SELL,4698.84,2026-04-23T05:55:00+00:00,4706.37428571,SL_HIT,7,2026-04-23T06:00:00+00:00,-50.0,-1.0,LOSS,2.003982,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,4706.37428571,20.0,BREAKOUT_RETEST,GOLD#,4683.74142857
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-23T08:30:00+00:00,THURSDAY,BUY,4710.01,2026-04-23T08:05:00+00:00,4703.83003,SL_HIT,9,2026-04-23T08:10:00+00:00,-50.0,-1.0,LOSS,1.517797,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,4703.83003,20.0,BREAKOUT_RETEST,GOLD#,4719.38994
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-23T09:45:00+00:00,THURSDAY,BUY,4710.5,2026-04-23T08:45:00+00:00,4719.83082,TP_HIT,10,2026-04-23T08:50:00+00:00,95.987993,1.91976,WIN,1.91976,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,4705.63959,20.0,BREAKOUT_RETEST,GOLD#,4719.83082
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-23T11:30:00+00:00,THURSDAY,BUY,4721.44,2026-04-23T11:00:00+00:00,4714.92714286,SL_HIT,12,2026-04-23T11:05:00+00:00,-50.0,-1.0,LOSS,1.83878,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,4714.92714286,20.0,BREAKOUT_RETEST,GOLD#,4733.41571429
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-23T14:55:00+00:00,THURSDAY,BUY,4706.14,2026-04-23T14:45:00+00:00,4715.57571429,TP_HIT,15,2026-04-23T14:50:00+00:00,94.492132,1.889843,WIN,1.889843,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,4701.14714286,20.0,BREAKOUT_RETEST,GOLD#,4715.57571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-23T17:20:00+00:00,THURSDAY,SELL,4723.58,2026-04-23T17:00:00+00:00,4730.96571429,SL_HIT,18,2026-04-23T17:05:00+00:00,-50.0,-1.0,LOSS,1.872727,ALLOW_PAPER_OPEN,False,18,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4730.96571429,20.0,BREAKOUT_RETEST,GOLD#,4709.74857143
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-23T22:50:00+00:00,THURSDAY,SELL,4692.87,2026-04-23T22:35:00+00:00,4699.095,SL_HIT,23,2026-04-23T22:40:00+00:00,-50.0,-1.0,LOSS,2.059438,ALLOW_PAPER_OPEN,False,23,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4699.095,20.0,BREAKOUT_RETEST,GOLD#,4680.05
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-24T04:20:00+00:00,FRIDAY,BUY,4709.29,2026-04-24T04:10:00+00:00,4702.30714286,SL_HIT,5,2026-04-24T04:15:00+00:00,-50.0,-1.0,LOSS,1.633388,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,4702.30714286,20.0,BREAKOUT_RETEST,GOLD#,4720.69571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-24T05:30:00+00:00,FRIDAY,SELL,4683.69,2026-04-24T05:25:00+00:00,4690.83,SL_HIT,6,2026-04-24T05:30:00+00:00,-50.0,-1.0,LOSS,1.677871,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4690.83,20.0,BREAKOUT_RETEST,GOLD#,4671.71
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-24T07:25:00+00:00,FRIDAY,SELL,4672.73,2026-04-24T06:00:00+00:00,4660.85571429,TP_HIT,8,2026-04-24T06:05:00+00:00,95.037732,1.900755,WIN,1.900755,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,4678.97714286,20.0,BREAKOUT_RETEST,GOLD#,4660.85571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-24T06:20:00+00:00,FRIDAY,SELL,4670.47,2026-04-24T06:05:00+00:00,4677.13,SL_HIT,7,2026-04-24T06:10:00+00:00,-50.0,-1.0,LOSS,1.716216,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,4677.13,20.0,BREAKOUT_RETEST,GOLD#,4659.04
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-24T17:05:00+00:00,FRIDAY,BUY,4712.06,2026-04-24T16:45:00+00:00,4727.53,TP_HIT,18,2026-04-24T16:50:00+00:00,95.967742,1.919355,WIN,1.919355,ALLOW_PAPER_OPEN,False,17,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,4704.0,20.0,BREAKOUT_RETEST,GOLD#,4727.53
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-24T17:25:00+00:00,FRIDAY,BUY,4731.12,2026-04-24T17:10:00+00:00,4721.64714286,SL_HIT,18,2026-04-24T17:15:00+00:00,-50.0,-1.0,LOSS,1.972553,ALLOW_PAPER_OPEN,False,18,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,4721.64714286,20.0,BREAKOUT_RETEST,GOLD#,4749.80571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-27T01:00:00+00:00,MONDAY,SELL,4705.0,2026-04-24T23:30:00+00:00,4695.7397,TP_HIT,2,2026-04-24T23:35:00+00:00,94.201601,1.884032,WIN,1.884032,ALLOW_PAPER_OPEN,True,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,4709.91515,51.0,BREAKOUT_RETEST,GOLD#,4695.7397
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-27T03:45:00+00:00,MONDAY,SELL,4677.17,2026-04-27T02:25:00+00:00,4682.30731,SL_HIT,4,2026-04-27T02:30:00+00:00,-50.0,-1.0,LOSS,1.793666,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,4682.30731,26.0,BREAKOUT_RETEST,GOLD#,4667.95538
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-04-27T08:10:00+00:00,MONDAY,BUY,4723.64,2026-04-27T06:35:00+00:00,4718.7164,SL_HIT,9,2026-04-27T06:40:00+00:00,-50.0,-1.0,LOSS,1.910634,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,4718.7164,20.0,BREAKOUT_RETEST,GOLD#,4733.0472
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-04-27T11:30:00+00:00,MONDAY,SELL,4717.92,2026-04-27T08:15:00+00:00,4708.50412,TP_HIT,12,2026-04-27T08:20:00+00:00,98.329135,1.966583,WIN,1.966583,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,4722.70794,26.0,BREAKOUT_RETEST,GOLD#,4708.50412
